x,y,z,objectNum,materialNum,rotation
0,0,0,0,3,0
-1,0,0,0,3,0
0,0,1,0,3,0
0,0,2,0,3,0
0,0,3,0,3,0
0,0,4,0,3,0
0,0,5,0,3,0
0,0,6,0,3,0
0,0,7,0,3,0
0,0,8,0,3,0
0,0,9,0,3,0
0,0,10,0,3,0
0,0,11,0,3,0
0,0,12,0,3,0
0,0,13,0,3,0
0,0,14,0,3,0
0,0,15,0,3,0
0,0,16,0,3,0
0,0,17,0,3,0
0,0,18,0,3,0
0,0,19,0,3,0
0,0,20,0,3,0
0,0,21,0,3,0
0,0,22,0,3,0
0,0,23,0,3,0
0,0,24,0,3,0
0,0,25,0,3,0
0,0,26,0,3,0
0,0,27,0,3,0
0,0,28,0,3,0
0,0,29,0,3,0
0,0,30,0,3,0
0,0,31,0,3,0
0,0,32,0,3,0
0,0,33,0,3,0
0,0,34,0,3,0
0,0,35,0,3,0
0,0,36,0,3,0
0,0,37,0,3,0
0,0,38,0,3,0
0,0,39,0,3,0
0,0,40,0,3,0
0,0,41,0,3,0
0,0,42,0,3,0
0,0,43,0,3,0
0,0,44,0,3,0
0,0,45,0,3,0
0,0,46,0,3,0
0,0,47,0,3,0
0,0,48,0,3,0
0,0,49,0,3,0
0,0,50,0,3,0
0,0,51,0,3,0
0,0,52,0,3,0
0,0,53,0,3,0
0,0,54,0,3,0
0,0,55,0,3,0
0,0,56,0,3,0
0,0,57,0,3,0
0,0,58,0,3,0
0,0,59,0,3,0
0,0,60,0,3,0
0,0,61,0,3,0
0,0,62,0,3,0
0,0,63,0,3,0
0,0,64,0,3,0
0,0,65,0,3,0
0,0,66,0,3,0
0,0,67,0,3,0
0,0,68,0,3,0
0,0,69,0,3,0
0,0,70,0,3,0
0,0,71,0,3,0
0,0,72,0,3,0
0,0,73,0,3,0
0,0,74,0,3,0
0,0,75,0,3,0
0,0,76,0,3,0
0,0,77,0,3,0
0,0,78,0,3,0
0,0,79,0,3,0
0,0,80,0,3,0
0,0,81,0,3,0
0,0,82,0,3,0
0,0,83,0,3,0
0,0,84,0,3,0
0,0,85,0,3,0
0,0,86,0,3,0
0,0,87,0,3,0
0,0,88,0,3,0
0,0,89,0,3,0
0,0,90,0,3,0
0,0,91,0,3,0
0,0,92,0,3,0
0,0,93,0,3,0
0,0,94,0,3,0
0,0,95,0,3,0
0,0,96,0,3,0
0,0,97,0,3,0
0,0,98,0,3,0
0,0,99,0,3,0
0,0,100,0,3,0
0,0,101,0,3,0
0,0,102,0,3,0
0,0,103,0,3,0
0,0,104,0,3,0
0,0,105,0,3,0
0,0,106,0,3,0
0,0,107,0,3,0
0,0,108,0,3,0
0,0,109,0,3,0
0,0,110,0,3,0
0,0,111,0,3,0
0,0,112,0,3,0
0,0,113,0,3,0
0,0,114,0,3,0
0,0,115,0,3,0
0,0,116,0,3,0
0,0,117,0,3,0
0,0,118,0,3,0
0,0,119,0,3,0
0,0,120,0,3,0
0,0,121,0,3,0
0,0,122,0,3,0
0,0,123,0,3,0
0,0,124,0,3,0
0,0,125,0,3,0
0,0,126,0,3,0
0,0,127,0,3,0
0,0,128,0,3,0
0,0,129,0,3,0
0,0,130,0,3,0
0,0,131,0,3,0
0,0,132,0,3,0
0,0,133,0,3,0
0,0,134,0,3,0
0,0,135,0,3,0
0,0,136,0,3,0
0,0,137,0,3,0
0,0,138,0,3,0
0,0,139,0,3,0
0,0,140,0,3,0
0,0,141,0,3,0
0,0,142,0,3,0
0,0,143,0,3,0
0,0,144,0,3,0
0,0,145,0,3,0
0,0,146,0,3,0
0,0,147,0,3,0
0,0,148,0,3,0
0,0,149,0,3,0
0,0,150,0,3,0
0,0,151,0,3,0
0,0,152,0,3,0
0,0,153,0,3,0
0,0,154,0,3,0
0,0,155,0,3,0
0,0,156,0,3,0
0,0,157,0,3,0
0,0,158,0,3,0
0,0,159,0,3,0
0,0,160,0,3,0
0,0,161,0,3,0
0,0,162,0,3,0
0,0,163,0,3,0
0,0,164,0,3,0
0,0,165,0,3,0
0,0,166,0,3,0
0,0,167,0,3,0
0,0,168,0,3,0
0,0,169,0,3,0
0,0,170,0,3,0
0,0,171,0,3,0
0,0,172,0,3,0
0,0,173,0,3,0
0,0,174,0,3,0
0,0,175,0,3,0
0,0,176,0,3,0
0,0,177,0,3,0
0,0,178,0,3,0
0,0,179,0,3,0
0,0,180,0,3,0
0,0,181,0,3,0
0,0,182,0,3,0
0,0,183,0,3,0
0,0,184,0,3,0
0,0,185,0,3,0
0,0,186,0,3,0
0,0,187,0,3,0
0,0,188,0,3,0
0,0,189,0,3,0
0,0,190,0,3,0
0,0,191,0,3,0
0,0,192,0,3,0
0,0,193,0,3,0
0,0,194,0,3,0
0,0,195,0,3,0
0,0,196,0,3,0
0,0,197,0,3,0
0,0,198,0,3,0
0,0,199,0,3,0
0,0,200,0,3,0
0,1,200,0,1,0
0,1,195,0,1,0
0,1,194,0,1,0
0,1,199,0,1,0
0,1,198,0,1,0
0,1,197,0,1,0
0,1,196,0,1,0
0,1,193,0,1,0
0,1,192,0,1,0
0,1,191,0,1,0
0,1,190,0,1,0
0,1,189,0,1,0
0,1,188,0,1,0
0,1,187,0,1,0
0,1,186,0,1,0
0,1,185,0,1,0
0,1,184,0,1,0
0,1,183,0,1,0
0,1,182,0,1,0
0,1,181,0,1,0
0,1,180,0,1,0
0,1,179,0,1,0
0,1,178,0,1,0
0,1,177,0,1,0
0,1,176,0,1,0
0,1,175,0,1,0
0,1,174,0,1,0
0,1,173,0,1,0
0,1,172,0,1,0
0,1,171,0,1,0
0,1,170,0,1,0
0,1,169,0,1,0
0,1,168,0,1,0
0,1,167,0,1,0
0,1,166,0,1,0
0,1,165,0,1,0
0,1,164,0,1,0
0,1,163,0,1,0
0,1,162,0,1,0
0,1,161,0,1,0
0,1,160,0,1,0
0,1,159,0,1,0
0,1,158,0,1,0
0,1,157,0,1,0
0,1,156,0,1,0
0,1,155,0,1,0
0,1,154,0,1,0
0,1,153,0,1,0
0,1,152,0,1,0
0,1,151,0,1,0
0,1,150,0,1,0
0,1,149,0,1,0
0,1,148,0,1,0
0,1,147,0,1,0
0,1,146,0,1,0
0,1,145,0,1,0
0,1,144,0,1,0
0,1,143,0,1,0
0,1,142,0,1,0
0,1,141,0,1,0
0,1,140,0,1,0
0,1,139,0,1,0
0,1,138,0,1,0
0,1,137,0,1,0
0,1,136,0,1,0
0,1,135,0,1,0
0,1,134,0,1,0
0,1,133,0,1,0
0,1,132,0,1,0
0,1,131,0,1,0
0,1,130,0,1,0
0,1,129,0,1,0
0,1,128,0,1,0
0,1,127,0,1,0
0,1,126,0,1,0
0,1,125,0,1,0
0,1,124,0,1,0
0,1,123,0,1,0
0,1,122,0,1,0
0,1,121,0,1,0
0,1,120,0,1,0
0,1,119,0,1,0
0,1,118,0,1,0
0,1,117,0,1,0
0,1,116,0,1,0
0,1,115,0,1,0
0,1,114,0,1,0
0,1,113,0,1,0
0,1,112,0,1,0
0,1,111,0,1,0
0,1,110,0,1,0
0,1,109,0,1,0
0,1,108,0,1,0
0,1,107,0,1,0
0,1,106,0,1,0
0,1,105,0,1,0
0,1,104,0,1,0
0,1,103,0,1,0
0,1,102,0,1,0
0,1,101,0,1,0
0,1,100,0,1,0
0,1,99,0,1,0
0,1,98,0,1,0
0,1,97,0,1,0
0,1,96,0,1,0
0,1,95,0,1,0
0,1,94,0,1,0
0,1,93,0,1,0
0,1,92,0,1,0
0,1,91,0,1,0
0,1,90,0,1,0
0,1,89,0,1,0
0,1,88,0,1,0
0,1,87,0,1,0
0,1,86,0,1,0
0,1,85,0,1,0
0,1,84,0,1,0
0,1,83,0,1,0
0,1,82,0,1,0
0,1,81,0,1,0
0,1,80,0,1,0
0,1,79,0,1,0
0,1,78,0,1,0
0,1,77,0,1,0
0,1,76,0,1,0
0,1,75,0,1,0
0,1,74,0,1,0
0,1,73,0,1,0
0,1,72,0,1,0
0,1,71,0,1,0
0,1,70,0,1,0
0,1,69,0,1,0
0,1,68,0,1,0
0,1,67,0,1,0
0,1,66,0,1,0
0,1,65,0,1,0
0,1,64,0,1,0
0,1,63,0,1,0
0,1,62,0,1,0
0,1,61,0,1,0
0,1,60,0,1,0
0,1,59,0,1,0
0,1,58,0,1,0
0,1,57,0,1,0
0,1,56,0,1,0
0,1,55,0,1,0
0,1,54,0,1,0
0,1,53,0,1,0
0,1,52,0,1,0
0,1,51,0,1,0
0,1,50,0,1,0
0,1,49,0,1,0
0,1,48,0,1,0
0,1,47,0,1,0
0,1,46,0,1,0
0,1,45,0,1,0
0,1,44,0,1,0
0,1,43,0,1,0
0,1,42,0,1,0
0,1,41,0,1,0
0,1,40,0,1,0
0,1,39,0,1,0
0,1,38,0,1,0
0,1,37,0,1,0
0,1,36,0,1,0
0,1,35,0,1,0
0,1,34,0,1,0
0,1,33,0,1,0
0,1,32,0,1,0
0,1,31,0,1,0
0,1,30,0,1,0
0,1,29,0,1,0
0,1,28,0,1,0
0,1,27,0,1,0
0,1,26,0,1,0
0,1,25,0,1,0
0,1,24,0,1,0
0,1,23,0,1,0
0,1,22,0,1,0
0,1,21,0,1,0
0,1,20,0,1,0
0,1,19,0,1,0
0,1,18,0,1,0
0,1,17,0,1,0
0,1,16,0,1,0
0,1,15,0,1,0
0,1,14,0,1,0
0,1,13,0,1,0
0,1,12,0,1,0
0,1,11,0,1,0
0,1,10,0,1,0
0,1,9,0,1,0
0,1,8,0,1,0
0,1,7,0,1,0
0,1,6,0,1,0
0,1,5,0,1,0
0,1,4,0,1,0
0,1,3,0,1,0
0,1,2,0,1,0
0,1,1,0,1,0
0,1,0,0,1,0
-2,0,0,0,3,0
-3,0,0,0,3,0
-4,0,0,0,3,0
-5,0,0,0,3,0
-6,0,0,0,3,0
-7,0,0,0,3,0
-8,0,0,0,3,0
-9,0,0,0,3,0
-10,0,0,0,3,0
-11,0,0,0,3,0
-12,0,0,0,3,0
-13,0,0,0,3,0
-14,0,0,0,3,0
-15,0,0,0,3,0
-16,0,0,0,3,0
-17,0,0,0,3,0
-18,0,0,0,3,0
-19,0,0,0,3,0
-20,0,0,0,3,0
-21,0,0,0,3,0
-22,0,0,0,3,0
-23,0,0,0,3,0
-24,0,0,0,3,0
-25,0,0,0,3,0
-26,0,0,0,3,0
-27,0,0,0,3,0
-28,0,0,0,3,0
-29,0,0,0,3,0
-30,0,0,0,3,0
-31,0,0,0,3,0
-32,0,0,0,3,0
-33,0,0,0,3,0
-34,0,0,0,3,0
-35,0,0,0,3,0
-36,0,0,0,3,0
-37,0,0,0,3,0
-38,0,0,0,3,0
-39,0,0,0,3,0
-40,0,0,0,3,0
-41,0,0,0,3,0
-42,0,0,0,3,0
-43,0,0,0,3,0
-44,0,0,0,3,0
-45,0,0,0,3,0
-46,0,0,0,3,0
-47,0,0,0,3,0
-48,0,0,0,3,0
-49,0,0,0,3,0
-50,0,0,0,3,0
-51,0,0,0,3,0
-52,0,0,0,3,0
-53,0,0,0,3,0
-54,0,0,0,3,0
-55,0,0,0,3,0
-56,0,0,0,3,0
-57,0,0,0,3,0
-58,0,0,0,3,0
-59,0,0,0,3,0
-60,0,0,0,3,0
-61,0,0,0,3,0
-62,0,0,0,3,0
-63,0,0,0,3,0
-64,0,0,0,3,0
-65,0,0,0,3,0
-66,0,0,0,3,0
-67,0,0,0,3,0
-68,0,0,0,3,0
-69,0,0,0,3,0
-70,0,0,0,3,0
-71,0,0,0,3,0
-72,0,0,0,3,0
-73,0,0,0,3,0
-74,0,0,0,3,0
-75,0,0,0,3,0
-76,0,0,0,3,0
-77,0,0,0,3,0
-78,0,0,0,3,0
-79,0,0,0,3,0
-80,0,0,0,3,0
-81,0,0,0,3,0
-82,0,0,0,3,0
-83,0,0,0,3,0
-84,0,0,0,3,0
-85,0,0,0,3,0
-86,0,0,0,3,0
-87,0,0,0,3,0
-88,0,0,0,3,0
-89,0,0,0,3,0
-90,0,0,0,3,0
-91,0,0,0,3,0
-92,0,0,0,3,0
-93,0,0,0,3,0
-94,0,0,0,3,0
-95,0,0,0,3,0
-96,0,0,0,3,0
-97,0,0,0,3,0
-98,0,0,0,3,0
-99,0,0,0,3,0
-100,0,0,0,3,0
-102,0,0,0,3,0
-103,0,0,0,3,0
-104,0,0,0,3,0
-105,0,0,0,3,0
-106,0,0,0,3,0
-107,0,0,0,3,0
-108,0,0,0,3,0
-109,0,0,0,3,0
-110,0,0,0,3,0
-111,0,0,0,3,0
-112,0,0,0,3,0
-113,0,0,0,3,0
-114,0,0,0,3,0
-115,0,0,0,3,0
-116,0,0,0,3,0
-117,0,0,0,3,0
-118,0,0,0,3,0
-119,0,0,0,3,0
-120,0,0,0,3,0
-121,0,0,0,3,0
-122,0,0,0,3,0
-123,0,0,0,3,0
-124,0,0,0,3,0
-125,0,0,0,3,0
-126,0,0,0,3,0
-127,0,0,0,3,0
-128,0,0,0,3,0
-129,0,0,0,3,0
-130,0,0,0,3,0
-131,0,0,0,3,0
-132,0,0,0,3,0
-133,0,0,0,3,0
-134,0,0,0,3,0
-135,0,0,0,3,0
-136,0,0,0,3,0
-137,0,0,0,3,0
-138,0,0,0,3,0
-139,0,0,0,3,0
-140,0,0,0,3,0
-141,0,0,0,3,0
-142,0,0,0,3,0
-143,0,0,0,3,0
-144,0,0,0,3,0
-145,0,0,0,3,0
-146,0,0,0,3,0
-147,0,0,0,3,0
-148,0,0,0,3,0
-149,0,0,0,3,0
-150,0,0,0,3,0
-151,0,0,0,3,0
-152,0,0,0,3,0
-153,0,0,0,3,0
-154,0,0,0,3,0
-155,0,0,0,3,0
-156,0,0,0,3,0
-157,0,0,0,3,0
-158,0,0,0,3,0
-159,0,0,0,3,0
-160,0,0,0,3,0
-161,0,0,0,3,0
-162,0,0,0,3,0
-163,0,0,0,3,0
-164,0,0,0,3,0
-165,0,0,0,3,0
-166,0,0,0,3,0
-167,0,0,0,3,0
-168,0,0,0,3,0
-169,0,0,0,3,0
-170,0,0,0,3,0
-171,0,0,0,3,0
-172,0,0,0,3,0
-173,0,0,0,3,0
-174,0,0,0,3,0
-175,0,0,0,3,0
-176,0,0,0,3,0
-177,0,0,0,3,0
-178,0,0,0,3,0
-179,0,0,0,3,0
-180,0,0,0,3,0
-181,0,0,0,3,0
-182,0,0,0,3,0
-183,0,0,0,3,0
-184,0,0,0,3,0
-185,0,0,0,3,0
-186,0,0,0,3,0
-187,0,0,0,3,0
-188,0,0,0,3,0
-189,0,0,0,3,0
-190,0,0,0,3,0
-191,0,0,0,3,0
-192,0,0,0,3,0
-193,0,0,0,3,0
-194,0,0,0,3,0
-195,0,0,0,3,0
-196,0,0,0,3,0
-197,0,0,0,3,0
-198,0,0,0,3,0
-199,0,0,0,3,0
-200,0,0,0,3,0
-200,1,0,0,1,0
-199,1,0,0,1,0
-194,1,0,0,1,0
-193,1,0,0,1,0
-189,1,0,0,1,0
-198,1,0,0,1,0
-197,1,0,0,1,0
-196,1,0,0,1,0
-195,1,0,0,1,0
-192,1,0,0,1,0
-191,1,0,0,1,0
-190,1,0,0,1,0
-188,1,0,0,1,0
-187,1,0,0,1,0
-186,1,0,0,1,0
-185,1,0,0,1,0
-184,1,0,0,1,0
-183,1,0,0,1,0
-182,1,0,0,1,0
-181,1,0,0,1,0
-180,1,0,0,1,0
-179,1,0,0,1,0
-178,1,0,0,1,0
-177,1,0,0,1,0
-176,1,0,0,1,0
-175,1,0,0,1,0
-174,1,0,0,1,0
-173,1,0,0,1,0
-172,1,0,0,1,0
-171,1,0,0,1,0
-170,1,0,0,1,0
-169,1,0,0,1,0
-168,1,0,0,1,0
-167,1,0,0,1,0
-166,1,0,0,1,0
-165,1,0,0,1,0
-164,1,0,0,1,0
-163,1,0,0,1,0
-162,1,0,0,1,0
-161,1,0,0,1,0
-160,1,0,0,1,0
-159,1,0,0,1,0
-158,1,0,0,1,0
-157,1,0,0,1,0
-156,1,0,0,1,0
-155,1,0,0,1,0
-154,1,0,0,1,0
-153,1,0,0,1,0
-152,1,0,0,1,0
-151,1,0,0,1,0
-150,1,0,0,1,0
-149,1,0,0,1,0
-148,1,0,0,1,0
-147,1,0,0,1,0
-146,1,0,0,1,0
-145,1,0,0,1,0
-144,1,0,0,1,0
-143,1,0,0,1,0
-142,1,0,0,1,0
-141,1,0,0,1,0
-140,1,0,0,1,0
-139,1,0,0,1,0
-138,1,0,0,1,0
-137,1,0,0,1,0
-136,1,0,0,1,0
-135,1,0,0,1,0
-134,1,0,0,1,0
-133,1,0,0,1,0
-132,1,0,0,1,0
-131,1,0,0,1,0
-130,1,0,0,1,0
-129,1,0,0,1,0
-128,1,0,0,1,0
-127,1,0,0,1,0
-126,1,0,0,1,0
-125,1,0,0,1,0
-124,1,0,0,1,0
-123,1,0,0,1,0
-122,1,0,0,1,0
-121,1,0,0,1,0
-120,1,0,0,1,0
-119,1,0,0,1,0
-118,1,0,0,1,0
-117,1,0,0,1,0
-116,1,0,0,1,0
-115,1,0,0,1,0
-114,1,0,0,1,0
-113,1,0,0,1,0
-110,1,0,0,1,0
-109,1,0,0,1,0
-106,1,0,0,1,0
-112,1,0,0,1,0
-111,1,0,0,1,0
-108,1,0,0,1,0
-107,1,0,0,1,0
-105,1,0,0,1,0
-104,1,0,0,1,0
-103,1,0,0,1,0
-102,1,0,0,1,0
-101,1,0,0,1,0
-100,1,0,0,1,0
-99,1,0,0,1,0
-98,1,0,0,1,0
-97,1,0,0,1,0
-96,1,0,0,1,0
-95,1,0,0,1,0
-94,1,0,0,1,0
-93,1,0,0,1,0
-92,1,0,0,1,0
-91,1,0,0,1,0
-90,1,0,0,1,0
-89,1,0,0,1,0
-88,1,0,0,1,0
-87,1,0,0,1,0
-86,1,0,0,1,0
-85,1,0,0,1,0
-84,1,0,0,1,0
-82,1,0,0,1,0
-81,1,0,0,1,0
-80,1,0,0,1,0
-79,1,0,0,1,0
-78,1,0,0,1,0
-77,1,0,0,1,0
-76,1,0,0,1,0
-83,1,0,0,1,0
-75,1,0,0,1,0
-74,1,0,0,1,0
-73,1,0,0,1,0
-72,1,0,0,1,0
-71,1,0,0,1,0
-70,1,0,0,1,0
-69,1,0,0,1,0
-68,1,0,0,1,0
-67,1,0,0,1,0
-66,1,0,0,1,0
-65,1,0,0,1,0
-64,1,0,0,1,0
-63,1,0,0,1,0
-62,1,0,0,1,0
-61,1,0,0,1,0
-60,1,0,0,1,0
-59,1,0,0,1,0
-58,1,0,0,1,0
-57,1,0,0,1,0
-56,1,0,0,1,0
-55,1,0,0,1,0
-54,1,0,0,1,0
-53,1,0,0,1,0
-52,1,0,0,1,0
-51,1,0,0,1,0
-50,1,0,0,1,0
-49,1,0,0,1,0
-48,1,0,0,1,0
-47,1,0,0,1,0
-45,1,0,0,1,0
-44,1,0,0,1,0
-43,1,0,0,1,0
-42,1,0,0,1,0
-41,1,0,0,1,0
-40,1,0,0,1,0
-39,1,0,0,1,0
-38,1,0,0,1,0
-37,1,0,0,1,0
-36,1,0,0,1,0
-35,1,0,0,1,0
-34,1,0,0,1,0
-33,1,0,0,1,0
-32,1,0,0,1,0
-31,1,0,0,1,0
-30,1,0,0,1,0
-29,1,0,0,1,0
-28,1,0,0,1,0
-27,1,0,0,1,0
-46,1,0,0,1,0
-26,1,0,0,1,0
-25,1,0,0,1,0
-24,1,0,0,1,0
-23,1,0,0,1,0
-22,1,0,0,1,0
-21,1,0,0,1,0
-20,1,0,0,1,0
-19,1,0,0,1,0
-18,1,0,0,1,0
-17,1,0,0,1,0
-16,1,0,0,1,0
-15,1,0,0,1,0
-14,1,0,0,1,0
-13,1,0,0,1,0
-12,1,0,0,1,0
-11,1,0,0,1,0
-10,1,0,0,1,0
-9,1,0,0,1,0
-8,1,0,0,1,0
-7,1,0,0,1,0
-6,1,0,0,1,0
-5,1,0,0,1,0
-4,1,0,0,1,0
-3,1,0,0,1,0
-2,1,0,0,1,0
-1,1,0,0,1,0
0,2,0,0,2,0
0,2,1,0,2,0
0,2,2,0,2,0
0,2,3,0,2,0
0,2,4,0,2,0
0,2,5,0,2,0
0,2,6,0,2,0
0,2,7,0,2,0
0,2,8,0,2,0
0,2,9,0,2,0
0,2,10,0,2,0
